N,logits_ece,acc,unc_acc,unc_auroc,unc_ece,dataset,split,ts,model_name,eval_mode,train_mode,fuzzy_gpt-3.5-turbo-1106_acc,fuzzy_gpt-3.5-turbo-1106_unc_acc,fuzzy_gpt-3.5-turbo-1106_unc_auroc,fuzzy_gpt-3.5-turbo-1106_unc_ece
69,0.07041500875915305,0.7101449370384216,0.7101449370384216,0.6326530612244898,0.061761108861453265,mmlu:professional_psychology,validation,15.259311582893133,mistral_7b,choice,choice,,,,
612,0.04561248324275796,0.6813725829124451,0.6813725829124451,0.5827891532927505,0.05648317514291773,mmlu:professional_psychology,test,105.03494582511485,mistral_7b,choice,choice,,,,
12,0.23054789006710052,0.5,0.5,0.36111111111111116,0.33846113085746765,mmlu:public_relations,validation,1.8115191739052534,mistral_7b,choice,choice,,,,
110,0.10268353657288982,0.663636326789856,0.6909090876579285,0.636986301369863,0.12546276504343204,mmlu:public_relations,test,14.138716652989388,mistral_7b,choice,choice,,,,
27,0.16775211581477412,0.7037037014961243,0.7037037014961243,0.5592105263157894,0.0684138536453247,mmlu:security_studies,validation,10.622693028301,mistral_7b,choice,choice,,,,
245,0.08090466029789982,0.7510203719139099,0.7387754917144775,0.6662954383464006,0.07566914461096941,mmlu:security_studies,test,97.30103533528745,mistral_7b,choice,choice,,,,
22,0.11629392071203752,0.8636363744735718,0.8636363744735718,0.4035087719298246,0.12854591824791645,mmlu:sociology,validation,2.998282764106989,mistral_7b,choice,choice,,,,
201,0.03207025984626502,0.8407959938049316,0.8358208537101746,0.5625,0.08051479959962383,mmlu:sociology,test,26.124248256906867,mistral_7b,choice,choice,,,,
11,0.1911940574645996,0.9090909361839294,0.9090909361839294,0.9,0.1970632401379672,mmlu:us_foreign_policy,validation,1.5881801005452871,mistral_7b,choice,choice,,,,
100,0.0888331925868988,0.8799999952316284,0.8499999642372131,0.6756628787878788,0.10755899012088777,mmlu:us_foreign_policy,test,12.682527573779225,mistral_7b,choice,choice,,,,
18,0.23083103365368313,0.6666666865348816,0.6111111044883728,0.638888888888889,0.12232045663727656,mmlu:virology,validation,2.533806962892413,mistral_7b,choice,choice,,,,
166,0.2130287745630885,0.5361445546150208,0.6024096012115479,0.6044797898730484,0.06456373470375333,mmlu:virology,test,18.65656554326415,mistral_7b,choice,choice,,,,
19,0.20412473772701462,0.8947368264198303,0.8421052694320679,0.8088235294117647,0.20481295648374054,mmlu:world_religions,validation,1.8385255206376314,mistral_7b,choice,choice,,,,
171,0.04494706475943848,0.8187134265899658,0.7719298601150513,0.599078341013825,0.11374991469913054,mmlu:world_religions,test,15.07921020500362,mistral_7b,choice,choice,,,,
14,,,,,,mmlu:anatomy,validation,11.237543472088873,llama2_7b_chat,oe,oe,0.2142857313156128,0.5,0.3636363636363636,0.32821279338427956
135,,,,,,mmlu:anatomy,test,56.95930426660925,llama2_7b_chat,oe,oe,0.3629629611968994,0.614814817905426,0.4315377313716184,0.19560847812228735
16,,,,,,mmlu:astronomy,validation,11.734121575020254,llama2_7b_chat,oe,oe,0.375,0.625,0.6,0.06633331626653673
152,,,,,,mmlu:astronomy,test,94.3704740870744,llama2_7b_chat,oe,oe,0.46052631735801697,0.5592105388641357,0.5126306620209059,0.11195094216811026
11,,,,,,mmlu:business_ethics,validation,6.210825441405177,llama2_7b_chat,oe,oe,0.4545454680919647,0.3636363744735718,0.49999999999999994,0.39868666367097333
100,,,,,,mmlu:business_ethics,test,52.425518192350864,llama2_7b_chat,oe,oe,0.26999998092651367,0.38999998569488525,0.6187214611872146,0.3311896270513535
29,,,,,,mmlu:clinical_knowledge,validation,14.773383183404803,llama2_7b_chat,oe,oe,0.20689654350280762,0.7931034564971924,0.2826086956521739,0.1574174843985459
265,,,,,,mmlu:clinical_knowledge,test,131.15651181340218,llama2_7b_chat,oe,oe,0.2792452871799469,0.6830188632011414,0.4169732559784916,0.11337394646878511
16,,,,,,mmlu:college_biology,validation,7.820461946539581,llama2_7b_chat,oe,oe,0.4375,0.8125,0.031746031746031744,0.08592739328742027
144,,,,,,mmlu:college_biology,test,68.9825572418049,llama2_7b_chat,oe,oe,0.3402777910232544,0.625,0.5055853920515574,0.11327426135540011
8,,,,,,mmlu:college_chemistry,validation,3.584254065528512,llama2_7b_chat,oe,oe,0.0,0.875,,0.2347179874777794
100,,,,,,mmlu:college_chemistry,test,50.28726133145392,llama2_7b_chat,oe,oe,0.10999999940395355,0.8199999928474426,0.2972420837589377,0.0936319571733475
11,,,,,,mmlu:college_computer_science,validation,7.076484886929393,llama2_7b_chat,oe,oe,0.3636363744735718,0.8181818723678589,0.6428571428571428,0.32679866118864576
100,,,,,,mmlu:college_computer_science,test,60.09079628251493,llama2_7b_chat,oe,oe,0.17999999225139618,0.699999988079071,0.34044715447154467,0.13957825779914856
11,,,,,,mmlu:college_mathematics,validation,6.622994020581245,llama2_7b_chat,oe,oe,0.0,1.0,,0.13936592232097278
100,,,,,,mmlu:college_mathematics,test,44.9029578268528,llama2_7b_chat,oe,oe,0.23999999463558197,0.75,0.4106359649122807,0.13769794702529903
22,,,,,,mmlu:college_medicine,validation,12.271146067418158,llama2_7b_chat,oe,oe,0.3181818127632141,0.6363636255264282,0.4095238095238095,0.19224813851443207
173,,,,,,mmlu:college_medicine,test,89.66782483831048,llama2_7b_chat,oe,oe,0.323699414730072,0.6820809245109558,0.4152167277167277,0.1209329583741337
11,,,,,,mmlu:college_physics,validation,6.439096259884536,llama2_7b_chat,oe,oe,0.09090909361839294,0.8181818723678589,0.30000000000000004,0.09043034098365091
102,,,,,,mmlu:college_physics,test,50.36318745277822,llama2_7b_chat,oe,oe,0.0882352963089943,0.8529412150382996,0.36798088410991636,0.09513293528089334
11,,,,,,mmlu:computer_security,validation,7.5414897901937366,llama2_7b_chat,oe,oe,0.5454545617103577,0.7272727489471436,0.8,0.17485579577359286
100,,,,,,mmlu:computer_security,test,60.56554326508194,llama2_7b_chat,oe,oe,0.5199999809265137,0.5,0.5783253205128205,0.21210724174976348
26,,,,,,mmlu:conceptual_physics,validation,22.268875368870795,llama2_7b_chat,oe,oe,0.3076923191547394,0.6153846383094788,0.638888888888889,0.13168038542454055
235,,,,,,mmlu:conceptual_physics,test,177.04156180098653,llama2_7b_chat,oe,oe,0.3787233829498291,0.6680850982666016,0.36209019547483456,0.0883844160019083
12,,,,,,mmlu:econometrics,validation,8.6081014405936,llama2_7b_chat,oe,oe,0.25,0.4166666865348816,0.7407407407407407,0.25752218564351403
114,,,,,,mmlu:econometrics,test,85.40038628038019,llama2_7b_chat,oe,oe,0.14035087823867798,0.5350877046585083,0.5025510204081632,0.18537332352839017
16,,,,,,mmlu:electrical_engineering,validation,6.253157310187817,llama2_7b_chat,oe,oe,0.1875,0.6875,0.3333333333333333,0.1514059454202652
145,,,,,,mmlu:electrical_engineering,test,69.86374331824481,llama2_7b_chat,oe,oe,0.22758620977401733,0.7103448510169983,0.45806277056277056,0.08946191976810322
41,,,,,,mmlu:elementary_mathematics,validation,15.930626411922276,llama2_7b_chat,oe,oe,0.39024388790130615,0.5609756112098694,0.32749999999999996,0.23257025858251063
378,,,,,,mmlu:elementary_mathematics,test,207.20734141487628,llama2_7b_chat,oe,oe,0.29629629850387573,0.6825396418571472,0.37226436627282494,0.10391012259892055
14,,,,,,mmlu:formal_logic,validation,9.857804765924811,llama2_7b_chat,oe,oe,0.4285714626312256,0.5,0.44791666666666663,0.283417067357472
126,,,,,,mmlu:formal_logic,test,84.10617134999484,llama2_7b_chat,oe,oe,0.222222238779068,0.785714328289032,0.3075801749271137,0.0703046511089991
10,,,,,,mmlu:global_facts,validation,6.076766397804022,llama2_7b_chat,oe,oe,0.4000000059604645,0.6000000238418579,0.6666666666666666,0.28593800663948066
100,,,,,,mmlu:global_facts,test,65.32548607792705,llama2_7b_chat,oe,oe,0.11999999731779099,0.7400000095367432,0.5478219696969697,0.04978570282459261
32,,,,,,mmlu:high_school_biology,validation,17.94094857852906,llama2_7b_chat,oe,oe,0.25,0.59375,0.27083333333333337,0.20964678935706615
310,,,,,,mmlu:high_school_biology,test,185.25730560161173,llama2_7b_chat,oe,oe,0.43225806951522827,0.5258064270019531,0.415641960651289,0.18950478453789987
22,,,,,,mmlu:high_school_chemistry,validation,12.537293049506843,llama2_7b_chat,oe,oe,0.04545454680919647,0.7727273106575012,0.6666666666666667,0.11582679098302667
203,,,,,,mmlu:high_school_chemistry,test,109.83610398508608,llama2_7b_chat,oe,oe,0.1625615805387497,0.7093595862388611,0.39491978609625666,0.04167554208210538
9,,,,,,mmlu:high_school_computer_science,validation,7.760875876992941,llama2_7b_chat,oe,oe,0.4444444477558136,0.5555555820465088,0.44999999999999996,0.31067235602272886
100,,,,,,mmlu:high_school_computer_science,test,84.46110304631293,llama2_7b_chat,oe,oe,0.3799999952316284,0.5899999737739563,0.4076825127334465,0.16062425374984743
22,,,,,,mmlu:high_school_geography,validation,13.70685120485723,llama2_7b_chat,oe,oe,0.4545454680919647,0.5454545617103577,0.5916666666666666,0.18214264512062073
198,,,,,,mmlu:high_school_geography,test,125.07749850675464,llama2_7b_chat,oe,oe,0.39393940567970276,0.5909090638160706,0.42313034188034193,0.11152726441922814
21,,,,,,mmlu:high_school_government_and_politics,validation,18.03367051575333,llama2_7b_chat,oe,oe,0.5714285969734192,0.523809552192688,0.3703703703703704,0.2518620263962519
193,,,,,,mmlu:high_school_government_and_politics,test,149.54483184870332,llama2_7b_chat,oe,oe,0.5284973978996277,0.5958548784255981,0.4114414996767938,0.12896713506372479
43,,,,,,mmlu:high_school_macroeconomics,validation,32.38020329270512,llama2_7b_chat,oe,oe,0.39534884691238403,0.604651153087616,0.5124434389140271,0.15312522233918657
390,,,,,,mmlu:high_school_macroeconomics,test,286.6038797767833,llama2_7b_chat,oe,oe,0.27435898780822754,0.692307710647583,0.3861662428585582,0.04587060503470594
29,,,,,,mmlu:high_school_mathematics,validation,9.540380595251918,llama2_7b_chat,oe,oe,0.0,0.8620689511299133,,0.1826577741524269
270,,,,,,mmlu:high_school_mathematics,test,92.77926107216626,llama2_7b_chat,oe,oe,0.0555555559694767,0.8888888955116272,0.5722875816993463,0.09797224579034026
26,,,,,,mmlu:high_school_microeconomics,validation,14.91179218608886,llama2_7b_chat,oe,oe,0.26923078298568726,0.6153846383094788,0.3308270676691729,0.1571124792098999
238,,,,,,mmlu:high_school_microeconomics,test,138.7910678545013,llama2_7b_chat,oe,oe,0.3403361439704895,0.6554622054100037,0.4551387905952662,0.05113685757172208
17,,,,,,mmlu:high_school_physics,validation,9.743773703463376,llama2_7b_chat,oe,oe,0.05882352963089943,0.7647058963775635,0.8125,0.13646546532126033
151,,,,,,mmlu:high_school_physics,test,82.5627620825544,llama2_7b_chat,oe,oe,0.17218543589115143,0.7814569473266602,0.384,0.10492416328152282
60,,,,,,mmlu:high_school_psychology,validation,31.329450765624642,llama2_7b_chat,oe,oe,0.4833333492279053,0.5666667222976685,0.41268075639599555,0.18533890346686044
545,,,,,,mmlu:high_school_psychology,test,322.39091499056667,llama2_7b_chat,oe,oe,0.49724769592285156,0.4935779869556427,0.44797586661998007,0.20983898825601704
23,,,,,,mmlu:high_school_statistics,validation,12.125610152259469,llama2_7b_chat,oe,oe,0.21739131212234497,0.739130437374115,0.18888888888888888,0.19306388367777286
216,,,,,,mmlu:high_school_statistics,test,144.6674083666876,llama2_7b_chat,oe,oe,0.21296297013759613,0.7731481790542603,0.3255754475703325,0.03917600876755181
22,,,,,,mmlu:high_school_us_history,validation,33.73522570449859,llama2_7b_chat,oe,oe,0.7272727489471436,0.5909091234207153,0.3541666666666667,0.11352731152014299
204,,,,,,mmlu:high_school_us_history,test,296.06505859456956,llama2_7b_chat,oe,oe,0.6176470518112183,0.5539215803146362,0.36996336996337,0.08820373053644219
23,,,,,,mmlu:human_aging,validation,12.245334039442241,llama2_7b_chat,oe,oe,0.30434784293174744,0.5652173757553101,0.4910714285714286,0.18974138861117157
223,,,,,,mmlu:human_aging,test,145.28434578049928,llama2_7b_chat,oe,oe,0.354260116815567,0.6322870254516602,0.5565664556962026,0.1061615569709128
12,,,,,,mmlu:human_sexuality,validation,9.188954031094909,llama2_7b_chat,oe,oe,0.3333333432674408,0.5833333730697632,0.625,0.3205708662668864
131,,,,,,mmlu:human_sexuality,test,91.60765136033297,llama2_7b_chat,oe,oe,0.4198473393917084,0.5114504098892212,0.4392344497607656,0.19416668624368333
13,,,,,,mmlu:international_law,validation,7.455705584958196,llama2_7b_chat,oe,oe,0.46153849363327026,0.46153849363327026,0.47619047619047616,0.24734270572662356
121,,,,,,mmlu:international_law,test,71.74990080483258,llama2_7b_chat,oe,oe,0.5950412750244141,0.586776852607727,0.5976473922902494,0.15003123657762513
11,,,,,,mmlu:jurisprudence,validation,9.623560244217515,llama2_7b_chat,oe,oe,0.4545454680919647,0.5454545617103577,0.5,0.17202622782100332
108,,,,,,mmlu:jurisprudence,test,72.45523746311665,llama2_7b_chat,oe,oe,0.5092592835426331,0.5277777910232544,0.4595197255574614,0.15982216541413904
18,,,,,,mmlu:logical_fallacies,validation,12.05109733901918,llama2_7b_chat,oe,oe,0.4444444477558136,0.6111111044883728,0.5875,0.1375311513741811
163,,,,,,mmlu:logical_fallacies,test,94.63736684340984,llama2_7b_chat,oe,oe,0.42331287264823914,0.5950919985771179,0.45189639222941713,0.14332199864592293
11,,,,,,mmlu:machine_learning,validation,9.577565046027303,llama2_7b_chat,oe,oe,0.5454545617103577,0.4545454680919647,0.2333333333333333,0.31328273903239856
112,,,,,,mmlu:machine_learning,test,65.19572022370994,llama2_7b_chat,oe,oe,0.2232142984867096,0.7321428656578064,0.4583908045977011,0.054703102580138635
11,,,,,,mmlu:management,validation,9.094095714390278,llama2_7b_chat,oe,oe,0.3636363744735718,0.4545454680919647,0.5357142857142857,0.29938398166136304
103,,,,,,mmlu:management,test,70.36606712639332,llama2_7b_chat,oe,oe,0.40776699781417847,0.49514564871788025,0.5152224824355971,0.19175489724261088
25,,,,,,mmlu:marketing,validation,17.92675507068634,llama2_7b_chat,oe,oe,0.19999998807907104,0.4399999976158142,0.62,0.21321965456008918
234,,,,,,mmlu:marketing,test,142.48004163522273,llama2_7b_chat,oe,oe,0.39316239953041077,0.5299145579338074,0.5030618493570116,0.11288536308158156
11,,,,,,mmlu:medical_genetics,validation,9.19711047410965,llama2_7b_chat,oe,oe,0.8181818723678589,0.4545454680919647,0.2777777777777778,0.32457888668233703
100,,,,,,mmlu:medical_genetics,test,75.08659688942134,llama2_7b_chat,oe,oe,0.3799999952316284,0.6599999666213989,0.4446095076400679,0.1560178476572037
38,,,,,,mmlu:moral_disputes,validation,25.816275847144425,llama2_7b_chat,oe,oe,0.3947368562221527,0.6315789222717285,0.31884057971014496,0.15552970610166855
346,,,,,,mmlu:moral_disputes,test,242.7482702350244,llama2_7b_chat,oe,oe,0.4161849617958069,0.6069363951683044,0.46512307480748066,0.08310932144953337
33,,,,,,mmlu:nutrition,validation,18.751133690588176,llama2_7b_chat,oe,oe,0.3030303120613098,0.5454545617103577,0.5739130434782609,0.17061188365473892
306,,,,,,mmlu:nutrition,test,190.46321008633822,llama2_7b_chat,oe,oe,0.41830065846443176,0.5915032625198364,0.48163184691011235,0.10814456982550281
34,,,,,,mmlu:philosophy,validation,22.92312696762383,llama2_7b_chat,oe,oe,0.3235294222831726,0.6470588445663452,0.4624505928853755,0.07813091488445505
311,,,,,,mmlu:philosophy,test,220.3264987654984,llama2_7b_chat,oe,oe,0.35691317915916443,0.6270096302032471,0.4619819819819819,0.05567596656333214
35,,,,,,mmlu:prehistory,validation,29.336429237388074,llama2_7b_chat,oe,oe,0.3142857253551483,0.6571428775787354,0.3522727272727273,0.1505171009472438
324,,,,,,mmlu:prehistory,test,252.4727497510612,llama2_7b_chat,oe,oe,0.35185185074806213,0.645061731338501,0.40676691729323305,0.13432169144536243
69,,,,,,mmlu:professional_psychology,validation,46.966557836160064,llama2_7b_chat,oe,oe,0.3333333432674408,0.7101449370384216,0.3799621928166351,0.1286698450212893
612,,,,,,mmlu:professional_psychology,test,394.01192815601826,llama2_7b_chat,oe,oe,0.30882352590560913,0.6470588445663452,0.43854053310318086,0.0921975228131986
12,,,,,,mmlu:public_relations,validation,7.372162224724889,llama2_7b_chat,oe,oe,0.3333333432674408,0.75,0.15625,0.41985374192396796
110,,,,,,mmlu:public_relations,test,43.44728759583086,llama2_7b_chat,oe,oe,0.3545454442501068,0.6090908646583557,0.44582881906825567,0.0733996716412631
27,,,,,,mmlu:security_studies,validation,18.983580925501883,llama2_7b_chat,oe,oe,0.6666666865348816,0.7037037014961243,0.48456790123456794,0.10250026870656898
245,,,,,,mmlu:security_studies,test,179.90874060988426,llama2_7b_chat,oe,oe,0.6489795446395874,0.6653060913085938,0.577592511335381,0.08313011879823645
22,,,,,,mmlu:sociology,validation,15.769816307350993,llama2_7b_chat,oe,oe,0.4545454680919647,0.5,0.5166666666666666,0.25291529568758875
201,,,,,,mmlu:sociology,test,148.84146983362734,llama2_7b_chat,oe,oe,0.46268656849861145,0.6119402647018433,0.43523496614894464,0.09489893142263689
11,,,,,,mmlu:us_foreign_policy,validation,6.915163807570934,llama2_7b_chat,oe,oe,0.6363636255264282,0.5454545617103577,0.7857142857142857,0.2096615758809176
100,,,,,,mmlu:us_foreign_policy,test,47.03764530364424,llama2_7b_chat,oe,oe,0.5600000023841858,0.47999998927116394,0.4855925324675324,0.16999868273735047
