N,fuzzy_gpt-3.5-turbo-1106_acc,fuzzy_gpt-3.5-turbo-1106_unc_acc,fuzzy_gpt-3.5-turbo-1106_unc_auroc,fuzzy_gpt-3.5-turbo-1106_unc_ece,dataset,split,ts,model_name,eval_method,eval_mode
38,0.18421052396297455,0.34210526943206787,0.5207373271889401,0.43421052161015966,mmlu:moral_disputes,validation,13.49191178381443,llama2_7b_chat,ve2s1g,oe
346,0.24566473066806793,0.4046242833137512,0.5490421455938698,0.3184970713764257,mmlu:moral_disputes,test,107.87923473864794,llama2_7b_chat,ve2s1g,oe
33,0.3333333432674408,0.575757622718811,0.4855371900826446,0.1484848459561666,mmlu:nutrition,validation,10.16532370634377,llama2_7b_chat,ve2s1g,oe
306,0.258169949054718,0.6111111044883728,0.5916745664417554,0.13398684668385125,mmlu:nutrition,test,86.89529755525291,llama2_7b_chat,ve2s1g,oe
34,0.3529411852359772,0.6470588445663452,0.7140151515151514,0.1852941144915188,mmlu:philosophy,validation,9.213330732658505,llama2_7b_chat,ve2s1g,oe
311,0.19935691356658936,0.47588422894477844,0.5998834045860862,0.28553036938142934,mmlu:philosophy,test,94.70167195983231,llama2_7b_chat,ve2s1g,oe
35,0.22857142984867096,0.5428571701049805,0.6203703703703703,0.18857142414365494,mmlu:prehistory,validation,10.79745964333415,llama2_7b_chat,ve2s1g,oe
324,0.2530864179134369,0.4753086566925049,0.6242189074783309,0.2586419685387317,mmlu:prehistory,test,94.81677280366421,llama2_7b_chat,ve2s1g,oe
69,0.21739131212234497,0.4637681245803833,0.42654320987654326,0.27681162737417914,mmlu:professional_psychology,validation,23.759823631495237,llama2_7b_chat,ve2s1g,oe
612,0.22058823704719543,0.44771242141723633,0.5432331702771955,0.31323519943196787,mmlu:professional_psychology,test,184.55210218764842,llama2_7b_chat,ve2s1g,oe
12,0.0833333358168602,0.3333333432674408,0.27272727272727276,0.4833333343267441,mmlu:public_relations,validation,3.792349334806204,llama2_7b_chat,ve2s1g,oe
110,0.290909081697464,0.4636363387107849,0.5993589743589743,0.3,mmlu:public_relations,test,27.980542244389653,llama2_7b_chat,ve2s1g,oe
27,0.29629629850387573,0.5925925970077515,0.5723684210526316,0.26666665518725363,mmlu:security_studies,validation,9.773441538214684,llama2_7b_chat,ve2s1g,oe
245,0.3346938490867615,0.518367350101471,0.5474711955708513,0.21102031834271484,mmlu:security_studies,test,84.00983452796936,llama2_7b_chat,ve2s1g,oe
22,0.22727273404598236,0.5454545617103577,0.5705882352941176,0.16363629969683557,mmlu:sociology,validation,6.987402191385627,llama2_7b_chat,ve2s1g,oe
201,0.24378108978271484,0.5074626803398132,0.6122448979591836,0.21840790017920347,mmlu:sociology,test,58.87448162958026,llama2_7b_chat,ve2s1g,oe
11,0.3636363744735718,0.5454545617103577,0.7857142857142857,0.21818185936320916,mmlu:us_foreign_policy,validation,3.5768565628677607,llama2_7b_chat,ve2s1g,oe
100,0.3499999940395355,0.5600000023841858,0.6813186813186813,0.18199993729591368,mmlu:us_foreign_policy,test,29.5333334133029,llama2_7b_chat,ve2s1g,oe
18,0.5,0.3888888955116272,0.32098765432098764,0.4111111130979326,mmlu:virology,validation,5.801821120083332,llama2_7b_chat,ve2s1g,oe
166,0.259036123752594,0.5301204919815063,0.6461523917564757,0.23915657077927185,mmlu:virology,test,50.8199315443635,llama2_7b_chat,ve2s1g,oe
19,0.6842105388641357,0.7368420958518982,0.8012820512820512,0.07894741861443771,mmlu:world_religions,validation,4.388369649648666,llama2_7b_chat,ve2s1g,oe
171,0.4444444477558136,0.6198830604553223,0.6917590027700832,0.16081882743110434,mmlu:world_religions,test,40.080847600474954,llama2_7b_chat,ve2s1g,oe
14,0.3571428656578064,0.3571428656578064,0.4555555555555556,0.4285714370863778,mmlu:anatomy,validation,9.083582704886794,llama2_13b_chat,ve2s1g,oe
135,0.42222222685813904,0.43703702092170715,0.594804318488529,0.33185205768655845,mmlu:anatomy,test,59.21780189871788,llama2_13b_chat,ve2s1g,oe
16,0.4375,0.6875,0.5634920634920635,0.20624995976686478,mmlu:astronomy,validation,7.531382584944367,llama2_13b_chat,ve2s1g,oe
152,0.3815789520740509,0.5,0.6471019809244314,0.20986840599461604,mmlu:astronomy,test,74.42542502842844,llama2_13b_chat,ve2s1g,oe
11,0.4545454680919647,0.4545454680919647,0.75,0.31818182360042224,mmlu:business_ethics,validation,5.623991291970015,llama2_13b_chat,ve2s1g,oe
100,0.3700000047683716,0.3700000047683716,0.557057057057057,0.37700005888938903,mmlu:business_ethics,test,45.056370966136456,llama2_13b_chat,ve2s1g,oe
29,0.3103448152542114,0.3103448152542114,0.5944444444444444,0.4344827656088204,mmlu:clinical_knowledge,validation,15.557194596156478,llama2_13b_chat,ve2s1g,oe
265,0.29811322689056396,0.350943386554718,0.6773853273444943,0.3983019723082488,mmlu:clinical_knowledge,test,119.02701526880264,llama2_13b_chat,ve2s1g,oe
16,0.375,0.375,0.45000000000000007,0.38124997541308403,mmlu:college_biology,validation,8.767719259485602,llama2_13b_chat,ve2s1g,oe
144,0.3194444477558136,0.3541666567325592,0.5592280390417037,0.3888888938559426,mmlu:college_biology,test,73.03038410842419,llama2_13b_chat,ve2s1g,oe
8,0.125,0.125,0.07142857142857145,0.5687499940395355,mmlu:college_chemistry,validation,4.445945233106613,llama2_13b_chat,ve2s1g,oe
100,0.09999999403953552,0.3400000035762787,0.5361111111111111,0.3678999829292297,mmlu:college_chemistry,test,47.50045358017087,llama2_13b_chat,ve2s1g,oe
11,0.1818181872367859,0.3636363744735718,0.7222222222222222,0.46818187020041724,mmlu:college_computer_science,validation,3.979762552306056,llama2_13b_chat,ve2s1g,oe
100,0.28999999165534973,0.4399999976158142,0.5956775133559981,0.33559991121292115,mmlu:college_computer_science,test,42.82094207033515,llama2_13b_chat,ve2s1g,oe
11,0.1818181872367859,0.7272727489471436,0.8888888888888888,0.1425252665172924,mmlu:college_mathematics,validation,6.021139560267329,llama2_13b_chat,ve2s1g,oe
100,0.2199999988079071,0.4899999797344208,0.6462703962703963,0.24565659267733794,mmlu:college_mathematics,test,43.43962278403342,llama2_13b_chat,ve2s1g,oe
22,0.40909093618392944,0.5,0.5,0.32500002600929956,mmlu:college_medicine,validation,11.616505468264222,llama2_13b_chat,ve2s1g,oe
173,0.2947976887226105,0.38728323578834534,0.6872388299582128,0.351734195141434,mmlu:college_medicine,test,92.37279727868736,llama2_13b_chat,ve2s1g,oe
11,0.1818181872367859,0.3636363744735718,0.7777777777777778,0.4409090984951366,mmlu:college_physics,validation,5.408362714573741,llama2_13b_chat,ve2s1g,oe
102,0.1666666716337204,0.4313725531101227,0.5647058823529412,0.338921517718072,mmlu:college_physics,test,44.32212068885565,llama2_13b_chat,ve2s1g,oe
11,0.6363636255264282,0.7272727489471436,0.6428571428571429,0.1000000400976701,mmlu:computer_security,validation,7.211342392489314,llama2_13b_chat,ve2s1g,oe
100,0.3199999928474426,0.3499999940395355,0.6371783088235294,0.4140000396966934,mmlu:computer_security,test,46.48113374784589,llama2_13b_chat,ve2s1g,oe
26,0.3461538553237915,0.38461539149284363,0.49673202614379086,0.3634615563429319,mmlu:conceptual_physics,validation,12.506618963554502,llama2_13b_chat,ve2s1g,oe
235,0.31063827872276306,0.3829787075519562,0.6092085235920852,0.35538299667074325,mmlu:conceptual_physics,test,103.9722512587905,llama2_13b_chat,ve2s1g,oe
12,0.3333333432674408,0.3333333432674408,0.5625,0.43333333730697626,mmlu:econometrics,validation,4.48987727984786,llama2_13b_chat,ve2s1g,oe
114,0.24561403691768646,0.3070175349712372,0.47715946843853824,0.41587718327840173,mmlu:econometrics,test,49.82791773416102,llama2_13b_chat,ve2s1g,oe
16,0.1875,0.25,0.6153846153846153,0.45000001415610313,mmlu:electrical_engineering,validation,8.549012580886483,llama2_13b_chat,ve2s1g,oe
145,0.24827586114406586,0.3103448152542114,0.5787461773700305,0.4282759090949749,mmlu:electrical_engineering,test,64.59321584552526,llama2_13b_chat,ve2s1g,oe
41,0.3414633870124817,0.5121951103210449,0.6309523809523809,0.28158538079843287,mmlu:elementary_mathematics,validation,18.90619079582393,llama2_13b_chat,ve2s1g,oe
378,0.29894179105758667,0.4206348955631256,0.5381031891801636,0.32957669493382574,mmlu:elementary_mathematics,test,155.2480679564178,llama2_13b_chat,ve2s1g,oe
14,0.2857142984867096,0.2857142984867096,0.5625,0.46428573557308744,mmlu:formal_logic,validation,6.649455342441797,llama2_13b_chat,ve2s1g,oe
126,0.2777777910232544,0.2936508059501648,0.5841444270015699,0.45793664550024366,mmlu:formal_logic,test,61.79504209943116,llama2_13b_chat,ve2s1g,oe
10,0.20000000298023224,0.6000000238418579,0.1875,0.08499996066093446,mmlu:global_facts,validation,4.345419134944677,llama2_13b_chat,ve2s1g,oe
100,0.09999999403953552,0.550000011920929,0.5033333333333334,0.1600000488758087,mmlu:global_facts,test,44.82537788897753,llama2_13b_chat,ve2s1g,oe
32,0.28125,0.40625,0.6159420289855072,0.38374998793005943,mmlu:high_school_biology,validation,14.440857507288456,llama2_13b_chat,ve2s1g,oe
310,0.41290321946144104,0.4580644965171814,0.637212396978022,0.28703235618529777,mmlu:high_school_biology,test,140.80017002485693,llama2_13b_chat,ve2s1g,oe
22,0.22727273404598236,0.4545454680919647,0.5117647058823529,0.34772732582959265,mmlu:high_school_chemistry,validation,12.813684912398458,llama2_13b_chat,ve2s1g,oe
203,0.2216748744249344,0.29064038395881653,0.5827004219409283,0.46222783905444764,mmlu:high_school_chemistry,test,97.6461638789624,llama2_13b_chat,ve2s1g,oe
9,0.4444444477558136,0.5555555820465088,0.29999999999999993,0.4777777857250638,mmlu:high_school_computer_science,validation,4.884817939251661,llama2_13b_chat,ve2s1g,oe
100,0.3499999940395355,0.4399999976158142,0.5969230769230769,0.35200003981590267,mmlu:high_school_computer_science,test,49.0813392046839,llama2_13b_chat,ve2s1g,oe
22,0.3636363744735718,0.3636363744735718,0.7767857142857143,0.37272728031331837,mmlu:high_school_geography,validation,10.369475405663252,llama2_13b_chat,ve2s1g,oe
198,0.26767677068710327,0.31313130259513855,0.6707872478854912,0.4174243952288772,mmlu:high_school_geography,test,91.55133281834424,llama2_13b_chat,ve2s1g,oe
21,0.2380952388048172,0.2380952388048172,0.56875,0.5000000085149492,mmlu:high_school_government_and_politics,validation,11.327871445566416,llama2_13b_chat,ve2s1g,oe
193,0.43523314595222473,0.45077720284461975,0.6253822629969419,0.28782395655627074,mmlu:high_school_government_and_politics,test,92.85242426581681,llama2_13b_chat,ve2s1g,oe
43,0.25581395626068115,0.302325576543808,0.7372159090909092,0.4232558164485666,mmlu:high_school_macroeconomics,validation,22.310675024986267,llama2_13b_chat,ve2s1g,oe
390,0.26923078298568726,0.29487180709838867,0.6251796157059315,0.42307687493471,mmlu:high_school_macroeconomics,test,192.40789701603353,llama2_13b_chat,ve2s1g,oe
29,0.10344827175140381,0.517241358757019,0.3076923076923077,0.19551726250812929,mmlu:high_school_mathematics,validation,13.957608239725232,llama2_13b_chat,ve2s1g,oe
270,0.07407407462596893,0.5370370149612427,0.44460000000000005,0.19765481330565557,mmlu:high_school_mathematics,test,113.8374100830406,llama2_13b_chat,ve2s1g,oe
26,0.3076923191547394,0.42307692766189575,0.576388888888889,0.32692308838550865,mmlu:high_school_microeconomics,validation,12.172448765486479,llama2_13b_chat,ve2s1g,oe
238,0.27731093764305115,0.31512606143951416,0.600731148696265,0.4298319846642118,mmlu:high_school_microeconomics,test,116.36496077291667,llama2_13b_chat,ve2s1g,oe
17,0.05882352963089943,0.3529411852359772,0.9375,0.3558823641608744,mmlu:high_school_physics,validation,9.271492620930076,llama2_13b_chat,ve2s1g,oe
151,0.22516556084156036,0.41721853613853455,0.497737556561086,0.2981457007641824,mmlu:high_school_physics,test,73.17605959996581,llama2_13b_chat,ve2s1g,oe
60,0.5333333611488342,0.5166667103767395,0.6127232142857143,0.2291666527589162,mmlu:high_school_psychology,validation,24.926107747480273,llama2_13b_chat,ve2s1g,oe
545,0.4293577969074249,0.4458715617656708,0.628775386813972,0.30604592649214857,mmlu:high_school_psychology,test,224.28182380273938,llama2_13b_chat,ve2s1g,oe
23,0.17391304671764374,0.5652173757553101,0.5328947368421053,0.34869565134463104,mmlu:high_school_statistics,validation,8.355179943144321,llama2_13b_chat,ve2s1g,oe
216,0.1944444477558136,0.4490740895271301,0.5888067870826491,0.34967818138776,mmlu:high_school_statistics,test,95.95678389258683,llama2_13b_chat,ve2s1g,oe
22,0.5454545617103577,0.5454545617103577,0.425,0.25454546646638354,mmlu:high_school_us_history,validation,10.627155024558306,llama2_13b_chat,ve2s1g,oe
204,0.5196078419685364,0.5441176891326904,0.6701001155179052,0.2122549324059019,mmlu:high_school_us_history,test,105.16755776107311,llama2_13b_chat,ve2s1g,oe
23,0.3478260934352875,0.3913043439388275,0.75,0.3521739348121312,mmlu:human_aging,validation,11.129988968372345,llama2_13b_chat,ve2s1g,oe
223,0.29596415162086487,0.3497757911682129,0.6631441806601043,0.3719732133262361,mmlu:human_aging,test,101.57390578649938,llama2_13b_chat,ve2s1g,oe
12,0.3333333432674408,0.5,0.703125,0.3083333323399226,mmlu:human_sexuality,validation,6.690696125850081,llama2_13b_chat,ve2s1g,oe
131,0.45038166642189026,0.48091602325439453,0.6217043314500942,0.24847330846859297,mmlu:human_sexuality,test,60.3921364992857,llama2_13b_chat,ve2s1g,oe
13,0.0,0.0,,0.6923076968926651,mmlu:international_law,validation,7.88809341751039,llama2_13b_chat,ve2s1g,oe
121,0.23966941237449646,0.25619834661483765,0.626311844077961,0.47272732090358893,mmlu:international_law,test,57.34072616696358,llama2_13b_chat,ve2s1g,oe
11,0.4545454680919647,0.4545454680919647,0.5,0.24545450644059616,mmlu:jurisprudence,validation,6.554845141246915,llama2_13b_chat,ve2s1g,oe
108,0.3611111044883728,0.40740740299224854,0.5572277963582312,0.31666663178691157,mmlu:jurisprudence,test,61.06988272815943,llama2_13b_chat,ve2s1g,oe
18,0.3888888955116272,0.3888888955116272,0.6298701298701299,0.3333333002196418,mmlu:logical_fallacies,validation,8.560711180791259,llama2_13b_chat,ve2s1g,oe
163,0.3067484498023987,0.3251533806324005,0.6063716814159292,0.3960122122355035,mmlu:logical_fallacies,test,69.72654675133526,llama2_13b_chat,ve2s1g,oe
11,0.27272728085517883,0.27272728085517883,0.75,0.4727273204109886,mmlu:machine_learning,validation,6.708319870755076,llama2_13b_chat,ve2s1g,oe
112,0.2589285969734192,0.2946428656578064,0.5122559202326548,0.46046630133475575,mmlu:machine_learning,test,49.36903822608292,llama2_13b_chat,ve2s1g,oe
11,0.3636363744735718,0.4545454680919647,0.39285714285714285,0.4363636753775857,mmlu:management,validation,6.480621246621013,llama2_13b_chat,ve2s1g,oe
103,0.3300970792770386,0.33980584144592285,0.6583546462063087,0.40194174502659763,mmlu:management,test,43.54514053277671,llama2_13b_chat,ve2s1g,oe
25,0.3199999928474426,0.3199999928474426,0.5147058823529412,0.4919999575614929,mmlu:marketing,validation,9.024947695434093,llama2_13b_chat,ve2s1g,oe
234,0.3760683834552765,0.38461539149284363,0.6108343711083437,0.38247875168792206,mmlu:marketing,test,92.71903588809073,llama2_13b_chat,ve2s1g,oe
11,0.27272728085517883,0.3636363744735718,0.6875,0.3909091028300199,mmlu:medical_genetics,validation,5.9682606644928455,llama2_13b_chat,ve2s1g,oe
100,0.3700000047683716,0.4899999797344208,0.6216216216216217,0.2953000551462173,mmlu:medical_genetics,test,46.66755957528949,llama2_13b_chat,ve2s1g,oe
38,0.21052631735801697,0.21052631735801697,0.6875,0.5289473706170131,mmlu:moral_disputes,validation,20.505659578368068,llama2_13b_chat,ve2s1g,oe
346,0.2572254240512848,0.2745664715766907,0.6070694705548026,0.4479768455373069,mmlu:moral_disputes,test,170.2136180885136,llama2_13b_chat,ve2s1g,oe
33,0.27272728085517883,0.3333333432674408,0.6273148148148148,0.4212121060400298,mmlu:nutrition,validation,16.977465426549315,llama2_13b_chat,ve2s1g,oe
306,0.343137264251709,0.37254902720451355,0.6438758588012319,0.359313716296277,mmlu:nutrition,test,158.69712897017598,llama2_13b_chat,ve2s1g,oe
34,0.38235294818878174,0.38235294818878174,0.543956043956044,0.38235294994185953,mmlu:philosophy,validation,14.981905652210116,llama2_13b_chat,ve2s1g,oe
311,0.24115754663944244,0.260450154542923,0.6045197740112993,0.4877813615599629,mmlu:philosophy,test,136.81578972190619,llama2_13b_chat,ve2s1g,oe
35,0.3142857253551483,0.3142857253551483,0.5606060606060606,0.41857143810817177,mmlu:prehistory,validation,17.476562274619937,llama2_13b_chat,ve2s1g,oe
324,0.34259259700775146,0.37345680594444275,0.5745675252717506,0.3358024859134062,mmlu:prehistory,test,152.14343585819006,llama2_13b_chat,ve2s1g,oe
69,0.37681159377098083,0.43478262424468994,0.5438282647584973,0.29855070511500037,mmlu:professional_psychology,validation,36.603648848831654,llama2_13b_chat,ve2s1g,oe
612,0.27614378929138184,0.29901960492134094,0.5907943419664204,0.4371241183062784,mmlu:professional_psychology,test,286.7910867128521,llama2_13b_chat,ve2s1g,oe
12,0.3333333432674408,0.3333333432674408,0.53125,0.3833333452542623,mmlu:public_relations,validation,6.346299212425947,llama2_13b_chat,ve2s1g,oe
110,0.37272727489471436,0.3999999761581421,0.6541180629197596,0.3536363693800839,mmlu:public_relations,test,48.77066984586418,llama2_13b_chat,ve2s1g,oe
27,0.3333333432674408,0.3333333432674408,0.5339506172839505,0.3574073999016373,mmlu:security_studies,validation,13.509056136012077,llama2_13b_chat,ve2s1g,oe
245,0.2857142686843872,0.31020405888557434,0.5104897959183674,0.38204075462964115,mmlu:security_studies,test,127.66213124617934,llama2_13b_chat,ve2s1g,oe
22,0.5454545617103577,0.5909091234207153,0.6333333333333333,0.1454545584591952,mmlu:sociology,validation,10.379186436533928,llama2_13b_chat,ve2s1g,oe
201,0.3034825921058655,0.3383084535598755,0.7059718969555036,0.39203992352556827,mmlu:sociology,test,94.1386689376086,llama2_13b_chat,ve2s1g,oe
11,0.4545454680919647,0.4545454680919647,0.5833333333333333,0.2727272727272727,mmlu:us_foreign_policy,validation,5.428034795448184,llama2_13b_chat,ve2s1g,oe
100,0.4599999785423279,0.4699999988079071,0.572061191626409,0.25200001239776615,mmlu:us_foreign_policy,test,48.37270796112716,llama2_13b_chat,ve2s1g,oe
18,0.2777777910232544,0.3888888955116272,0.676923076923077,0.3194444245762295,mmlu:virology,validation,9.143915882334113,llama2_13b_chat,ve2s1g,oe
166,0.29518070816993713,0.34337347745895386,0.6183499040641898,0.396686814635633,mmlu:virology,test,78.47114274278283,llama2_13b_chat,ve2s1g,oe
19,0.5789473652839661,0.6315789222717285,0.8522727272727273,0.15263157455544724,mmlu:world_religions,validation,9.353555483743548,llama2_13b_chat,ve2s1g,oe
171,0.5087719559669495,0.5204678177833557,0.6496305418719212,0.23216387019519916,mmlu:world_religions,test,75.86522263847291,llama2_13b_chat,ve2s1g,oe
